Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality
20-02-2022,S002,P0009,Electronics,East,171,76,23,69.12,19.75,0,Sunny,1,15.63,Autumn
10-03-2022,S002,P0017,Clothing,East,457,51,104,69.33,22.77,15,Rainy,1,23.67,Summer
04-03-2022,S004,P0012,Toys,West,407,97,67,114.54,19.1,10,Rainy,0,22.96,Winter
28-04-2022,S003,P0011,Electronics,East,385,177,77,190.26,66.19,5,Rainy,0,69.19,Summer
26-01-2022,S001,P0017,Electronics,North,480,149,185,162.76,18.49,20,Cloudy,1,17.3,Winter
01-05-2022,S001,P0020,Clothing,North,297,125,168,141.25,80.41,20,Snowy,1,79.75,Summer
25-04-2022,S005,P0002,Groceries,North,250,6,41,23.41,19.15,0,Sunny,1,22.2,Autumn
12-03-2022,S004,P0017,Toys,South,59,18,194,10.87,97.25,5,Sunny,0,99.88,Autumn
14-05-2022,S001,P0004,Clothing,West,292,3,33,20.99,65.51,20,Snowy,1,60.72,Spring
24-03-2022,S002,P0004,Clothing,South,448,265,31,262.06,74.93,5,Sunny,1,73.63,Autumn
18-04-2022,S005,P0012,Furniture,North,272,190,174,200.98,84.37,20,Sunny,1,80.79,Winter
26-05-2022,S004,P0010,Toys,East,364,23,43,15.98,76.86,0,Snowy,0,80.35,Autumn
06-02-2022,S001,P0004,Groceries,North,294,186,71,186.96,89.87,5,Sunny,0,89.13,Spring
28-04-2022,S003,P0004,Toys,West,126,23,46,35.06,73.65,5,Snowy,0,73.84,Summer
23-05-2022,S003,P0014,Electronics,East,169,31,66,50.74,91.96,0,Rainy,0,88.53,Autumn
24-02-2022,S003,P0019,Toys,West,453,240,200,250.4,33.41,5,Cloudy,0,30.67,Summer
30-04-2022,S004,P0017,Groceries,West,179,110,121,126.14,95.28,10,Rainy,0,99.89,Spring
16-01-2022,S001,P0007,Clothing,South,191,7,159,14.95,92.89,5,Rainy,0,92.41,Summer
25-03-2022,S002,P0017,Clothing,South,278,224,50,239.69,21.45,5,Rainy,1,19.6,Spring
10-05-2022,S005,P0017,Electronics,South,190,170,54,165.94,61.42,5,Snowy,1,63.17,Autumn
28-05-2022,S002,P0005,Furniture,North,234,148,139,138.37,11.98,15,Rainy,1,10.57,Summer
20-04-2022,S002,P0007,Toys,South,184,96,56,91.72,66.95,5,Cloudy,0,65.25,Winter
04-05-2022,S004,P0017,Furniture,South,387,250,92,255.05,61.67,20,Cloudy,0,57.03,Winter
22-05-2022,S003,P0019,Toys,West,254,236,101,228.34,68.32,15,Cloudy,0,69.32,Autumn
27-05-2022,S002,P0009,Toys,West,51,34,47,47.64,55.6,15,Sunny,1,57.22,Summer
18-02-2022,S005,P0011,Groceries,West,270,86,152,97.36,22.48,5,Rainy,1,23.2,Winter
08-01-2022,S002,P0011,Electronics,South,64,7,79,-2.99,92.43,0,Snowy,0,88.55,Spring
12-03-2022,S002,P0002,Groceries,East,383,165,75,168.06,60.85,10,Snowy,0,62.64,Spring
15-05-2022,S005,P0012,Clothing,West,374,309,96,310.53,89.08,20,Cloudy,1,91.95,Winter
26-03-2022,S004,P0011,Groceries,West,222,158,167,170.18,40.21,10,Sunny,0,43.47,Autumn
27-03-2022,S002,P0015,Furniture,South,234,189,141,199.29,10.37,15,Rainy,1,10.71,Spring
18-01-2022,S003,P0006,Furniture,West,295,190,86,200.72,52.79,5,Sunny,1,50.14,Winter
08-02-2022,S003,P0014,Toys,West,419,394,156,408.88,51.04,5,Snowy,1,50.61,Summer
05-05-2022,S001,P0010,Furniture,North,157,97,137,114.89,76.06,15,Sunny,1,81.03,Autumn
27-05-2022,S002,P0018,Clothing,East,149,2,35,8.04,44.4,5,Snowy,0,43.42,Winter
28-01-2022,S001,P0010,Clothing,South,291,12,167,23.96,86.53,20,Sunny,0,90.93,Spring
08-04-2022,S004,P0002,Furniture,South,81,48,73,58.28,63.09,0,Snowy,0,60.2,Spring
03-02-2022,S005,P0009,Furniture,North,408,310,27,316.05,16.44,20,Snowy,0,11.53,Spring
27-05-2022,S005,P0008,Clothing,South,265,73,40,87.08,48.1,5,Cloudy,1,51.11,Spring
02-05-2022,S001,P0008,Groceries,West,134,55,176,46.45,17.63,0,Rainy,1,21.23,Summer
28-05-2022,S002,P0001,Groceries,South,321,33,50,35.59,67.05,0,Rainy,1,68.46,Winter
26-02-2022,S003,P0001,Electronics,North,251,50,82,52.51,75.25,20,Cloudy,1,79.75,Autumn
25-03-2022,S001,P0015,Furniture,South,428,295,158,301.27,98.67,10,Sunny,1,101.29,Winter
01-02-2022,S002,P0007,Groceries,East,243,3,111,18.22,26.1,5,Cloudy,1,24.37,Autumn
12-01-2022,S003,P0017,Clothing,North,126,10,198,22.96,57.77,15,Cloudy,1,59.25,Autumn
09-04-2022,S002,P0006,Toys,West,94,94,54,87.45,45.67,5,Rainy,1,48.39,Summer
01-01-2022,S002,P0013,Clothing,East,389,283,177,299.7,57.78,20,Cloudy,0,58.5,Spring
12-04-2022,S002,P0003,Groceries,East,492,329,59,331.21,52.23,20,Snowy,0,52.22,Winter
27-04-2022,S002,P0011,Furniture,South,58,12,154,12.98,10.47,15,Sunny,1,15.01,Summer
14-01-2022,S002,P0017,Electronics,East,159,12,23,10.22,34.68,15,Snowy,0,36.34,Summer
16-05-2022,S002,P0015,Toys,West,273,203,134,196.1,81.96,10,Rainy,1,86.44,Summer
18-04-2022,S005,P0020,Furniture,West,120,120,190,125.53,13.02,15,Cloudy,0,13.29,Spring
09-05-2022,S003,P0003,Groceries,West,60,31,73,48.17,18.68,5,Snowy,1,18.13,Spring
30-03-2022,S002,P0005,Furniture,North,356,333,162,332.4,37.66,15,Snowy,0,42.28,Winter
17-01-2022,S001,P0011,Groceries,West,78,26,126,22.66,29.75,10,Snowy,0,25.85,Summer
10-01-2022,S002,P0020,Groceries,East,287,259,151,270.1,95.77,5,Rainy,1,92.6,Summer
23-02-2022,S005,P0002,Clothing,West,413,18,50,15.26,79.7,10,Sunny,0,84.15,Summer
10-02-2022,S002,P0004,Toys,North,164,86,21,97.5,49.88,5,Rainy,0,49.91,Autumn
04-03-2022,S003,P0004,Groceries,North,161,121,60,130.05,76.48,15,Rainy,1,76.04,Summer
13-05-2022,S001,P0020,Groceries,East,239,104,179,119.22,70.1,10,Sunny,1,66.71,Summer
21-04-2022,S002,P0013,Furniture,South,58,20,136,31.78,37.4,10,Snowy,1,42.2,Autumn
08-01-2022,S003,P0006,Clothing,East,363,189,163,196.74,74.7,10,Rainy,1,79.56,Autumn
10-02-2022,S005,P0004,Electronics,East,146,50,55,63.12,93.76,15,Cloudy,0,89.72,Winter
07-04-2022,S003,P0001,Toys,West,387,19,184,14.02,39.74,10,Rainy,0,43.29,Spring
29-01-2022,S004,P0018,Electronics,North,273,112,132,104.11,39.48,20,Sunny,1,36.24,Autumn
19-02-2022,S004,P0004,Furniture,North,251,34,173,36.02,49.04,0,Cloudy,1,46.49,Winter
17-02-2022,S001,P0002,Clothing,North,449,435,154,432.77,54.57,0,Sunny,1,56.86,Summer
18-01-2022,S003,P0002,Clothing,South,405,251,181,254.25,67.81,15,Snowy,1,66.0,Spring
03-04-2022,S004,P0012,Furniture,North,240,167,198,186.53,84.67,20,Snowy,1,83.49,Spring
27-01-2022,S003,P0012,Clothing,East,372,170,115,183.33,77.97,20,Rainy,1,80.7,Autumn
26-02-2022,S004,P0006,Clothing,South,411,404,49,412.96,77.31,5,Sunny,0,81.92,Autumn
31-01-2022,S001,P0003,Clothing,East,126,94,176,86.82,11.21,5,Sunny,0,10.09,Spring
19-01-2022,S002,P0002,Toys,West,482,414,75,417.15,86.01,20,Snowy,1,86.56,Autumn
14-05-2022,S005,P0004,Clothing,South,147,128,37,122.0,55.76,5,Sunny,0,53.11,Winter
14-01-2022,S002,P0011,Clothing,West,168,25,38,44.41,27.09,20,Cloudy,1,27.63,Autumn
29-05-2022,S005,P0004,Clothing,West,329,148,75,155.93,35.87,5,Sunny,0,38.31,Winter
10-01-2022,S003,P0018,Electronics,North,413,369,98,365.01,45.57,15,Snowy,1,42.36,Summer
22-01-2022,S001,P0011,Toys,South,171,13,144,13.18,44.97,10,Sunny,1,44.62,Autumn
23-02-2022,S005,P0020,Furniture,North,187,118,71,124.41,18.97,0,Rainy,0,15.97,Summer
16-02-2022,S005,P0012,Toys,North,424,294,37,310.66,28.54,0,Rainy,0,32.03,Winter
17-01-2022,S004,P0001,Furniture,North,238,177,130,192.59,15.89,15,Sunny,1,15.61,Winter
19-05-2022,S001,P0003,Clothing,East,308,0,42,14.48,70.54,10,Rainy,1,66.8,Winter
21-02-2022,S001,P0007,Electronics,South,217,138,52,142.4,72.7,0,Snowy,0,75.37,Autumn
14-05-2022,S003,P0014,Clothing,East,447,95,33,101.02,88.82,0,Rainy,0,91.84,Summer
07-01-2022,S003,P0016,Electronics,East,240,86,189,90.58,16.24,10,Sunny,0,16.83,Spring
01-05-2022,S003,P0005,Furniture,East,111,80,159,78.19,70.65,0,Cloudy,0,68.18,Autumn
29-05-2022,S003,P0005,Toys,West,197,145,68,164.64,13.51,0,Sunny,1,11.29,Summer
20-05-2022,S005,P0006,Toys,West,387,38,105,41.21,32.1,15,Rainy,1,30.01,Spring
21-03-2022,S004,P0015,Electronics,East,212,141,75,134.18,21.68,10,Sunny,0,25.01,Spring
28-03-2022,S001,P0013,Toys,East,283,261,177,252.44,38.61,0,Cloudy,0,33.66,Summer
10-03-2022,S005,P0004,Clothing,South,94,47,157,39.28,31.99,5,Snowy,1,29.48,Winter
22-01-2022,S005,P0020,Toys,East,390,77,153,67.56,20.84,20,Cloudy,1,21.89,Summer
30-01-2022,S004,P0001,Electronics,North,428,94,39,110.03,88.85,20,Cloudy,1,85.86,Spring
16-02-2022,S003,P0001,Furniture,West,435,256,196,250.1,49.07,10,Snowy,0,50.78,Spring
02-04-2022,S004,P0005,Furniture,East,186,16,114,21.99,55.38,5,Sunny,0,55.67,Summer
11-05-2022,S003,P0001,Groceries,South,363,154,142,164.1,27.53,0,Snowy,0,29.13,Winter
25-04-2022,S002,P0004,Clothing,North,224,200,121,218.62,78.52,5,Cloudy,1,79.83,Winter
28-02-2022,S004,P0009,Clothing,West,294,154,127,170.2,99.1,20,Cloudy,1,96.63,Winter
26-04-2022,S003,P0010,Electronics,North,292,79,190,92.48,73.13,10,Cloudy,1,77.42,Autumn
15-01-2022,S001,P0006,Electronics,West,294,145,85,160.98,12.41,20,Sunny,0,14.0,Spring
18-04-2022,S001,P0004,Furniture,South,246,199,72,205.32,80.79,5,Cloudy,1,81.68,Spring
27-01-2022,S002,P0006,Toys,North,201,86,188,101.97,26.5,0,Sunny,0,24.68,Winter
02-04-2022,S002,P0013,Groceries,South,374,359,132,357.2,84.19,20,Snowy,0,80.36,Summer
22-02-2022,S001,P0007,Electronics,South,178,125,34,130.42,21.38,15,Snowy,1,25.7,Summer
02-03-2022,S005,P0005,Clothing,East,151,72,138,62.24,66.68,0,Rainy,0,63.85,Winter
19-02-2022,S004,P0013,Furniture,East,339,261,134,276.53,93.93,10,Cloudy,1,94.12,Summer
01-02-2022,S003,P0009,Furniture,South,88,9,55,5.02,87.46,5,Rainy,0,84.14,Summer
31-03-2022,S003,P0005,Toys,North,457,349,177,357.52,50.87,5,Rainy,1,50.16,Autumn
29-01-2022,S004,P0014,Clothing,North,421,111,164,110.18,86.64,5,Sunny,1,91.59,Autumn
09-02-2022,S001,P0017,Toys,East,150,31,86,50.51,43.18,15,Cloudy,0,41.83,Autumn
22-02-2022,S004,P0008,Furniture,East,75,39,46,55.41,87.58,15,Cloudy,0,88.08,Autumn
06-03-2022,S001,P0001,Electronics,South,463,192,54,203.71,62.37,10,Cloudy,1,64.64,Winter
07-03-2022,S004,P0002,Toys,South,282,175,117,166.59,92.12,0,Sunny,1,92.36,Summer
22-03-2022,S002,P0002,Furniture,West,117,24,108,30.97,50.3,10,Sunny,1,46.36,Summer
01-01-2022,S004,P0017,Electronics,South,203,46,75,55.12,25.55,0,Rainy,0,28.07,Winter
24-04-2022,S004,P0009,Groceries,South,51,12,27,19.61,23.88,20,Sunny,1,27.11,Spring
01-04-2022,S001,P0016,Electronics,South,170,157,127,172.58,84.09,0,Sunny,0,85.41,Spring
20-05-2022,S002,P0014,Clothing,East,83,26,29,43.67,66.44,20,Rainy,1,64.8,Winter
19-02-2022,S003,P0008,Groceries,North,150,130,36,142.42,16.58,0,Cloudy,1,16.26,Autumn
20-03-2022,S002,P0003,Electronics,South,238,189,115,193.44,47.62,5,Sunny,1,43.56,Spring
23-01-2022,S004,P0001,Clothing,East,113,16,110,11.82,25.15,20,Snowy,0,28.01,Summer
18-01-2022,S004,P0016,Toys,South,371,113,99,125.47,74.6,15,Snowy,0,79.02,Winter
21-02-2022,S001,P0018,Furniture,West,230,71,194,65.38,95.52,0,Rainy,0,95.37,Autumn
14-03-2022,S003,P0009,Clothing,East,51,26,90,41.79,62.27,20,Sunny,0,64.4,Spring
01-01-2022,S005,P0014,Electronics,South,325,171,43,188.55,42.62,20,Cloudy,1,42.01,Autumn
13-05-2022,S004,P0016,Furniture,South,493,305,141,305.18,14.1,15,Sunny,1,18.28,Summer
10-02-2022,S001,P0008,Electronics,West,246,95,170,94.92,57.08,20,Cloudy,0,56.67,Autumn
16-03-2022,S001,P0008,Furniture,North,487,270,142,279.32,83.38,5,Snowy,1,85.77,Winter
20-04-2022,S001,P0005,Furniture,East,134,125,52,132.14,95.08,10,Rainy,0,91.36,Spring
07-03-2022,S002,P0010,Toys,East,491,453,200,456.04,76.15,20,Cloudy,0,77.21,Winter
18-02-2022,S001,P0011,Electronics,South,182,107,33,115.61,74.75,20,Rainy,0,71.87,Winter
01-02-2022,S005,P0002,Clothing,North,280,128,88,135.39,91.42,20,Rainy,1,92.87,Autumn
24-05-2022,S005,P0011,Groceries,South,259,106,89,104.68,11.68,15,Snowy,1,14.43,Autumn
11-01-2022,S004,P0017,Clothing,South,139,59,124,49.97,94.4,10,Cloudy,0,91.19,Summer
24-01-2022,S002,P0019,Clothing,East,235,171,83,171.22,10.67,20,Snowy,1,13.23,Summer
27-02-2022,S005,P0020,Toys,East,383,362,105,376.18,68.18,0,Snowy,1,63.28,Winter
19-01-2022,S005,P0006,Toys,West,260,170,83,187.53,87.43,5,Snowy,0,89.17,Summer
01-03-2022,S001,P0013,Furniture,West,182,13,163,24.87,51.73,20,Sunny,1,55.23,Autumn
09-04-2022,S004,P0016,Electronics,West,376,216,80,235.1,26.37,5,Cloudy,0,26.52,Summer
13-02-2022,S002,P0004,Groceries,North,340,284,24,295.37,41.14,15,Rainy,1,44.69,Spring
19-02-2022,S003,P0010,Furniture,North,295,194,53,213.07,53.64,5,Cloudy,1,50.11,Autumn
28-02-2022,S003,P0020,Groceries,West,349,219,44,221.58,46.82,15,Sunny,0,42.75,Summer
11-04-2022,S001,P0001,Groceries,South,376,358,192,367.23,46.43,0,Rainy,1,50.45,Spring
11-03-2022,S001,P0004,Clothing,South,358,66,154,83.46,66.02,15,Rainy,0,67.24,Spring
28-01-2022,S003,P0020,Furniture,North,269,48,52,65.5,52.47,10,Sunny,0,50.37,Winter
30-05-2022,S002,P0015,Electronics,East,148,68,45,87.84,58.78,10,Rainy,1,54.8,Spring
20-03-2022,S005,P0006,Furniture,East,190,50,143,60.33,24.73,5,Cloudy,0,29.13,Winter
10-02-2022,S002,P0011,Furniture,South,183,168,186,178.92,46.67,15,Rainy,0,42.31,Spring
03-02-2022,S003,P0013,Clothing,South,161,69,146,75.8,22.49,10,Snowy,0,25.34,Winter
15-01-2022,S002,P0018,Clothing,South,343,110,67,101.7,99.49,10,Cloudy,1,103.64,Spring
13-01-2022,S002,P0014,Electronics,East,142,62,42,56.79,89.37,20,Rainy,1,93.37,Spring
25-03-2022,S003,P0012,Electronics,South,251,66,162,83.18,92.23,5,Snowy,0,90.67,Spring
12-02-2022,S005,P0002,Electronics,North,182,44,51,61.1,62.88,5,Cloudy,1,61.17,Autumn
20-02-2022,S004,P0007,Furniture,East,249,68,27,79.15,92.92,0,Sunny,0,88.31,Spring
09-03-2022,S002,P0009,Furniture,East,450,444,35,443.38,96.11,15,Rainy,0,94.74,Winter
01-02-2022,S001,P0003,Clothing,North,310,277,137,282.86,40.54,10,Rainy,0,41.02,Autumn
25-01-2022,S004,P0006,Electronics,North,326,221,110,223.68,85.85,15,Rainy,0,82.11,Autumn
19-03-2022,S004,P0009,Toys,South,169,78,162,87.4,84.19,20,Snowy,1,88.24,Spring
11-03-2022,S002,P0010,Electronics,North,75,56,176,63.85,41.47,20,Rainy,1,41.63,Spring
05-01-2022,S003,P0010,Clothing,West,109,95,73,90.43,14.93,10,Sunny,0,17.34,Winter
22-02-2022,S002,P0020,Clothing,West,250,26,194,32.26,47.13,5,Snowy,1,43.91,Winter
10-05-2022,S002,P0019,Clothing,West,258,93,126,96.45,12.53,20,Sunny,1,13.48,Summer
06-02-2022,S002,P0002,Clothing,East,259,46,181,57.29,46.75,15,Rainy,0,42.32,Summer
24-01-2022,S001,P0018,Furniture,South,173,123,24,129.91,98.39,15,Snowy,1,95.94,Winter
02-03-2022,S004,P0012,Groceries,East,266,132,165,147.45,30.01,20,Cloudy,0,26.95,Autumn
22-01-2022,S005,P0006,Furniture,South,441,374,107,392.08,17.17,5,Snowy,1,12.8,Spring
14-02-2022,S004,P0018,Furniture,East,202,56,47,59.86,87.46,20,Rainy,1,89.17,Winter
19-01-2022,S005,P0011,Toys,West,439,269,168,284.68,65.41,10,Snowy,1,62.82,Winter
12-01-2022,S003,P0016,Furniture,West,136,114,148,129.96,56.47,0,Snowy,1,56.87,Spring
02-03-2022,S004,P0002,Toys,East,184,177,41,180.54,90.62,0,Sunny,1,91.6,Winter
21-03-2022,S003,P0014,Furniture,North,134,45,50,53.34,51.58,5,Sunny,1,49.12,Summer
16-05-2022,S002,P0010,Groceries,South,350,205,39,215.92,33.17,5,Rainy,1,32.85,Spring
18-01-2022,S002,P0009,Furniture,South,486,456,145,470.89,70.52,0,Snowy,0,68.08,Autumn
21-02-2022,S003,P0012,Clothing,South,450,293,79,305.35,97.09,10,Snowy,0,95.1,Summer
13-05-2022,S003,P0003,Furniture,North,482,317,140,329.41,83.31,0,Sunny,1,85.29,Autumn
18-03-2022,S005,P0006,Clothing,South,427,159,153,167.45,38.36,10,Sunny,0,42.53,Summer
19-04-2022,S003,P0018,Groceries,East,489,195,112,213.02,71.19,5,Snowy,0,74.85,Autumn
23-04-2022,S002,P0020,Clothing,East,314,12,87,23.52,83.81,5,Sunny,0,81.13,Winter
15-04-2022,S005,P0002,Groceries,East,355,105,101,103.14,19.89,5,Rainy,0,15.67,Winter
13-02-2022,S005,P0013,Electronics,South,308,39,154,45.57,88.18,20,Cloudy,1,83.62,Spring
26-03-2022,S005,P0016,Toys,North,331,160,139,167.06,45.44,15,Rainy,1,48.14,Summer
26-01-2022,S001,P0004,Furniture,East,141,85,128,103.68,77.45,20,Sunny,0,72.63,Spring
05-04-2022,S005,P0019,Clothing,West,375,96,37,110.03,32.7,5,Cloudy,0,30.17,Summer
25-01-2022,S004,P0004,Toys,South,138,72,188,91.19,87.87,10,Snowy,0,90.75,Summer
27-02-2022,S001,P0016,Electronics,East,407,335,172,352.39,68.93,0,Cloudy,0,69.7,Summer
29-01-2022,S003,P0007,Toys,West,355,242,20,254.6,85.26,5,Rainy,1,87.53,Spring
06-04-2022,S002,P0016,Groceries,South,465,177,146,172.23,40.95,0,Snowy,0,40.43,Summer
05-05-2022,S004,P0011,Furniture,South,332,300,180,310.78,37.38,5,Sunny,0,42.24,Summer
17-01-2022,S001,P0013,Toys,North,167,99,146,103.04,66.65,20,Sunny,1,66.9,Spring
04-03-2022,S002,P0015,Electronics,South,415,412,191,422.52,49.83,10,Cloudy,1,52.04,Winter
22-01-2022,S005,P0012,Furniture,South,138,52,83,68.05,13.78,20,Sunny,1,12.1,Winter
18-01-2022,S002,P0010,Groceries,East,86,70,138,78.41,15.05,15,Rainy,1,16.45,Spring
19-05-2022,S003,P0001,Furniture,South,268,131,144,134.66,83.51,5,Rainy,1,84.21,Autumn
26-04-2022,S003,P0013,Toys,South,412,138,132,140.95,49.32,15,Rainy,1,51.63,Spring
15-04-2022,S002,P0008,Furniture,South,193,119,120,109.6,15.34,15,Cloudy,1,17.71,Summer
23-03-2022,S004,P0017,Toys,North,380,33,141,43.94,71.09,20,Snowy,1,74.48,Winter
07-04-2022,S002,P0004,Groceries,South,346,30,108,49.48,11.22,20,Cloudy,0,6.65,Spring
07-05-2022,S001,P0004,Furniture,North,411,56,190,48.47,96.53,0,Rainy,0,92.1,Summer
27-05-2022,S004,P0019,Clothing,South,259,222,87,236.05,28.76,15,Rainy,0,26.37,Winter
13-05-2022,S004,P0014,Furniture,East,107,38,74,42.18,25.73,10,Sunny,0,30.62,Winter
20-05-2022,S002,P0007,Groceries,North,68,25,58,33.59,32.2,0,Sunny,0,32.61,Summer
10-02-2022,S003,P0008,Clothing,North,54,35,111,38.88,10.71,10,Sunny,0,10.89,Winter
26-02-2022,S005,P0008,Clothing,East,275,141,176,136.27,59.59,10,Rainy,1,63.42,Spring
24-03-2022,S005,P0017,Groceries,East,73,35,88,36.3,55.73,20,Snowy,1,55.02,Winter
18-03-2022,S004,P0017,Furniture,West,326,230,156,241.42,28.67,5,Snowy,0,30.49,Winter
20-04-2022,S003,P0020,Groceries,South,375,245,29,247.32,41.84,15,Cloudy,1,37.75,Winter
12-02-2022,S003,P0001,Toys,North,122,20,45,30.55,85.8,0,Rainy,0,90.7,Spring
08-03-2022,S004,P0011,Toys,West,88,85,33,102.62,75.25,10,Sunny,0,70.31,Winter
15-03-2022,S001,P0007,Furniture,West,145,72,123,69.63,31.31,20,Cloudy,0,32.96,Autumn
28-01-2022,S003,P0016,Electronics,North,150,43,75,49.52,89.43,0,Sunny,0,86.28,Winter
25-01-2022,S005,P0013,Furniture,South,245,95,55,100.57,61.67,20,Sunny,0,57.91,Spring
01-02-2022,S002,P0020,Furniture,West,226,160,150,153.45,45.73,20,Rainy,0,49.44,Summer
27-03-2022,S003,P0005,Electronics,North,344,121,96,125.39,89.06,5,Cloudy,1,89.76,Summer
13-05-2022,S002,P0014,Clothing,South,120,105,70,105.53,10.96,0,Cloudy,0,8.4,Autumn
12-05-2022,S005,P0015,Toys,North,459,355,80,346.77,36.12,0,Snowy,0,39.17,Autumn
02-02-2022,S004,P0013,Clothing,West,483,383,191,386.28,65.5,20,Snowy,0,69.14,Autumn
08-05-2022,S004,P0010,Toys,West,486,166,71,163.12,53.7,15,Rainy,1,56.02,Summer
26-03-2022,S001,P0009,Toys,West,362,28,32,36.17,47.41,15,Cloudy,1,49.93,Summer
29-01-2022,S005,P0010,Clothing,West,331,267,125,262.4,61.15,5,Rainy,0,64.45,Spring
22-04-2022,S004,P0011,Furniture,North,316,238,181,255.36,68.48,5,Sunny,1,68.59,Autumn
08-01-2022,S005,P0009,Toys,East,489,147,81,141.76,21.5,5,Sunny,1,18.34,Spring
10-05-2022,S004,P0001,Clothing,West,370,44,131,62.25,91.37,5,Sunny,1,91.38,Autumn
09-04-2022,S001,P0019,Furniture,South,381,360,23,354.09,79.25,15,Snowy,1,76.05,Autumn
20-03-2022,S003,P0002,Groceries,South,394,383,60,388.55,20.24,0,Rainy,1,24.06,Spring
15-03-2022,S001,P0002,Groceries,North,405,364,96,355.26,34.94,5,Sunny,0,36.59,Winter
16-03-2022,S004,P0007,Furniture,South,87,12,105,13.76,75.47,0,Sunny,0,72.69,Spring
26-02-2022,S004,P0019,Clothing,West,484,434,146,452.12,10.05,5,Sunny,1,7.81,Spring
06-04-2022,S001,P0018,Electronics,East,333,59,152,58.88,86.9,15,Cloudy,1,84.67,Spring
03-02-2022,S004,P0018,Toys,East,214,109,200,107.78,20.32,20,Cloudy,0,15.39,Winter
15-02-2022,S002,P0008,Electronics,North,144,93,167,87.55,92.42,15,Snowy,1,95.46,Spring
11-05-2022,S002,P0003,Electronics,East,309,122,59,139.99,14.34,15,Rainy,1,19.25,Summer
18-01-2022,S005,P0001,Clothing,West,186,40,22,41.06,83.8,15,Rainy,0,82.03,Autumn
09-03-2022,S003,P0017,Clothing,East,271,24,164,42.76,32.05,10,Snowy,0,29.73,Spring
30-01-2022,S003,P0020,Clothing,South,436,37,98,45.65,42.98,0,Sunny,0,41.28,Spring
30-05-2022,S003,P0013,Toys,South,439,292,151,306.72,63.61,10,Snowy,0,67.44,Spring
20-04-2022,S003,P0007,Clothing,East,418,103,187,97.04,25.33,5,Rainy,1,28.54,Winter
04-01-2022,S003,P0010,Electronics,East,366,274,102,268.6,63.63,15,Cloudy,1,62.96,Winter
19-05-2022,S003,P0020,Electronics,East,233,195,170,209.42,51.62,0,Rainy,1,47.15,Autumn
28-02-2022,S003,P0004,Toys,North,323,295,123,311.6,64.49,5,Sunny,0,65.91,Summer
03-02-2022,S003,P0010,Electronics,West,123,32,186,37.67,73.08,5,Cloudy,0,72.46,Winter
01-01-2022,S003,P0003,Groceries,South,375,77,145,75.04,56.16,10,Sunny,1,57.16,Spring
09-01-2022,S001,P0002,Clothing,North,142,9,67,28.55,96.33,15,Cloudy,1,95.03,Spring
05-02-2022,S002,P0010,Electronics,North,201,62,93,67.5,52.2,15,Rainy,1,56.07,Summer
28-04-2022,S002,P0012,Groceries,East,274,208,130,201.76,16.22,15,Sunny,0,17.97,Spring
10-01-2022,S005,P0002,Clothing,North,499,211,159,220.04,56.35,10,Rainy,1,58.67,Summer
04-02-2022,S003,P0019,Furniture,East,209,111,147,116.22,31.91,10,Snowy,0,29.43,Summer
06-03-2022,S003,P0012,Toys,West,483,416,87,433.38,34.13,10,Sunny,0,31.54,Spring
28-05-2022,S004,P0004,Clothing,West,328,8,32,24.35,44.43,10,Sunny,0,42.59,Winter
17-03-2022,S005,P0011,Electronics,West,300,289,127,284.64,63.12,20,Snowy,0,68.1,Summer
22-03-2022,S001,P0010,Furniture,North,182,116,65,134.44,40.6,5,Rainy,1,42.79,Autumn
09-03-2022,S001,P0015,Toys,East,197,91,187,89.96,54.18,10,Sunny,1,57.05,Spring
27-03-2022,S001,P0008,Toys,South,331,167,132,181.31,91.21,5,Cloudy,0,88.31,Summer
20-04-2022,S001,P0020,Toys,North,477,3,99,-6.86,73.34,10,Sunny,0,73.29,Summer
25-03-2022,S004,P0007,Groceries,South,184,55,49,51.38,11.23,15,Snowy,0,8.06,Summer
27-04-2022,S005,P0006,Clothing,East,81,78,158,73.1,46.86,15,Snowy,1,48.96,Spring
28-01-2022,S003,P0017,Toys,East,72,5,141,18.13,88.57,5,Sunny,0,84.03,Spring
13-03-2022,S005,P0009,Clothing,North,276,42,162,44.56,34.73,10,Rainy,1,35.14,Autumn
10-01-2022,S001,P0017,Clothing,West,301,84,191,90.29,83.04,0,Cloudy,0,80.87,Spring
16-02-2022,S001,P0018,Clothing,North,180,76,73,78.57,76.39,0,Cloudy,1,73.87,Winter
17-01-2022,S001,P0017,Groceries,North,468,294,71,296.46,82.98,15,Sunny,1,81.62,Spring
17-04-2022,S001,P0003,Toys,South,399,278,68,286.9,81.65,0,Rainy,1,85.78,Spring
14-05-2022,S002,P0010,Clothing,East,178,54,55,60.92,53.86,10,Snowy,0,53.35,Summer
22-01-2022,S003,P0007,Toys,South,387,86,179,104.06,78.32,0,Cloudy,0,78.49,Spring
13-03-2022,S005,P0012,Electronics,South,144,125,54,130.24,60.34,20,Cloudy,1,61.05,Spring
19-01-2022,S002,P0014,Electronics,East,486,209,143,206.52,23.18,20,Cloudy,0,27.24,Spring
01-03-2022,S004,P0005,Clothing,West,257,227,165,219.02,72.68,20,Rainy,1,68.45,Spring
